"HITID","Lat","Long","ImageUrl","Worker","Answer","Date"
"36BTXXLZ2V8WZENHEFUYQ19FF9R4R3","40.6484980357","-75.0522513404","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6484980357,-75.0522513404&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A1ZFUBB7KVAT4G","No Imagery available","Tue Dec 16 07:45:44 UTC 2014"
"3T8DUCXY0N6ACZ6LZZVK7OLDPM2T91","40.6603188926","-75.07012016","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6603188926,-75.07012016&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A3G0T5Y7OSC76S","Has narrow shoulder::On Both sides of Road","Tue Dec 16 07:47:50 UTC 2014"
"3566S7OX5DJ5PW6JIJDQNMBC2DM17N","40.6493899081","-75.0927377433","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6493899081,-75.0927377433&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A11KMASRERFP0V","No Imagery available","Tue Dec 16 07:43:58 UTC 2014"
"3X7837UUADYTGD8IPYE4L8721J26JX","40.6351698812","-75.06405424","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6351698812,-75.06405424&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A11KMASRERFP0V","No Imagery available","Tue Dec 16 07:44:06 UTC 2014"
"3L55D8AUFAX8RJCILPSAHVE0A9NCYQ","40.6681089693","-75.1174789824","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6681089693,-75.1174789824&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A2WNW8A4MOR7T7","Has Sidewalk::On Left side of Road","Tue Dec 16 07:47:25 UTC 2014"
"3X878VYTIEIWFB0RPISBCOF63N67FV","40.6543929516","-75.1165229055","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6543929516,-75.1165229055&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A11KMASRERFP0V","Has Sidewalk::On Right side of Road","Tue Dec 16 07:43:54 UTC 2014"
"3NOEP8XAU422L3VCLYSEIH6Y7M6PX9","40.6461839345","-75.0420329852","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6461839345,-75.0420329852&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A1ZFUBB7KVAT4G","No Sidewalk/Shoulder::On Both sides of Road","Tue Dec 16 07:46:17 UTC 2014"
"3BPP3MA3TCK3OIPXY19FDBC7M6VELS","40.6446321324","-75.1006469795","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6446321324,-75.1006469795&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A3097HLQB9BMWS","No Imagery available","Tue Dec 16 07:45:36 UTC 2014"
"3T8DUCXY0N6ACZ6LZZVK7OLDPM1T90","40.6273760672","-75.035771009","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6273760672,-75.035771009&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A3HB9PPUZU565U","Has narrow shoulder::On Both sides of Road","Tue Dec 16 07:46:46 UTC 2014"
"3TZDZ3Y0JS693FUCXGBA1I2IX3A917","40.6592361291","-75.0629797213","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6592361291,-75.0629797213&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A3HB9PPUZU565U","Has narrow shoulder::On Both sides of Road","Tue Dec 16 07:46:54 UTC 2014"
"3RIHDBQ1NEYZEAYKOEI0YRO9ERCHMC","40.6144839447","-75.0622639437","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6144839447,-75.0622639437&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A11KMASRERFP0V","No Imagery available","Tue Dec 16 07:44:18 UTC 2014"
"3HEADTGN2PSVTR6WYBVLZR9SSTMVR4","40.6165049803","-75.0925829828","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6165049803,-75.0925829828&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A3HB9PPUZU565U","No Imagery available","Tue Dec 16 07:46:40 UTC 2014"
"37PGLWGSJT64KH919KN5JQXKPZXKI4","40.6560233135","-75.0845475507","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6560233135,-75.0845475507&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A1ZFUBB7KVAT4G","Has Sidewalk::On Right side of Road","Tue Dec 16 07:45:55 UTC 2014"
"338GLSUI43BIY9KJDLQM7FB2Q1HSF1","40.6602696919","-75.0569913719","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6602696919,-75.0569913719&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A2WNW8A4MOR7T7","Has narrow shoulder::On Both sides of Road","Tue Dec 16 07:47:43 UTC 2014"
"37G6BXQPLQLEFF5AQ6HBUXB1WCIQET","40.6655746788","-75.0920955465","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6655746788,-75.0920955465&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A3HB9PPUZU565U","Has wide shoulder::On Left side of Road","Tue Dec 16 07:48:16 UTC 2014"
"3XAOZ9UYRZRFVEBYEIMWNDS773F1QM","40.64992661","-75.1256025374","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.64992661,-75.1256025374&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A3HB9PPUZU565U","Has narrow shoulder::On Both sides of Road","Tue Dec 16 07:49:09 UTC 2014"
"367O8HRHKG880TNUT4U3GBEB1BA4SR","40.6204568633","-75.1159029781","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6204568633,-75.1159029781&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A3HB9PPUZU565U","No Imagery available","Tue Dec 16 07:49:13 UTC 2014"
"3WJGKMRWVI95T8HRPT5W4A4ZSLGCDH","40.6533649544","-75.0854789259","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6533649544,-75.0854789259&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A3HB9PPUZU565U","Has Sidewalk::Unsure Which Side","Tue Dec 16 07:49:38 UTC 2014"
"3XABXM4AJ15X6EVJD3VB2NFFL9KQ8U","40.6543929516","-75.1165229055","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6543929516,-75.1165229055&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A3HB9PPUZU565U","Has Sidewalk::On Right side of Road","Tue Dec 16 07:49:29 UTC 2014"
"3GVPRXWRPHUGP22HQQYWFLSYJFY7IM","40.6652088609","-75.1182579116","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6652088609,-75.1182579116&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A3HB9PPUZU565U","No Sidewalk/Shoulder::On Both sides of Road","Tue Dec 16 07:50:59 UTC 2014"
"3JMNNNO3B14R4WPG9VLGKLKYNA9W21","40.6646017314","-75.0911061525","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6646017314,-75.0911061525&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A3HB9PPUZU565U","Has wide shoulder::On Right side of Road","Tue Dec 16 07:51:52 UTC 2014"
"3D4BBDG7ZHW7BGFUW4ZKR1IN18RC3J","40.6487019062","-75.0864154893","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6487019062,-75.0864154893&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A3HB9PPUZU565U","No Imagery available","Tue Dec 16 07:51:34 UTC 2014"
"3YLTXLH3DF65ZDVXGUASFVI4JWOPHH","40.6462449371","-75.0473989817","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6462449371,-75.0473989817&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A3HB9PPUZU565U","No Imagery available","Tue Dec 16 07:51:40 UTC 2014"
"3YKP7CX6G2F62UOBKG6FTYOLOPE7BD","40.6251339607","-75.0391589152","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6251339607,-75.0391589152&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A3HB9PPUZU565U","Has narrow shoulder::On Both sides of Road","Tue Dec 16 07:52:34 UTC 2014"
"3QTFNPMJC6IRNDJE6137BDHEF75NZA","40.6071908512","-75.11527185","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6071908512,-75.11527185&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A3HB9PPUZU565U","No Imagery available","Tue Dec 16 07:53:50 UTC 2014"
"3S1WOPCJFGTXTS1XVGX2XWZFIHQEJQ","40.6628554062","-75.0398606065","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6628554062,-75.0398606065&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A3HB9PPUZU565U","Has wide shoulder::On Both sides of Road","Tue Dec 16 07:53:58 UTC 2014"
"3UEDKCTP9VQ7VXS5QTJ8S17BBJMK79","40.6605790693","-75.0440131415","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6605790693,-75.0440131415&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A3HB9PPUZU565U","Road Not Visible","Tue Dec 16 07:55:10 UTC 2014"
"3JGHED38EDR2F2HMU8KZ19MM9YUY7H","40.6563833664","-75.0882610105","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6563833664,-75.0882610105&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A3HB9PPUZU565U","Has wide shoulder::On Both sides of Road","Tue Dec 16 07:55:01 UTC 2014"
"359AP8GAGGKPCZGHYG2A4IU36ADC7O","40.6273149623","-75.099044924","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6273149623,-75.099044924&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A3HB9PPUZU565U","No Imagery available","Tue Dec 16 07:54:54 UTC 2014"
"3GMLHYZ0LEX4DDTI7GDAB106H9TYUL","40.6523668605","-75.0902768278","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6523668605,-75.0902768278&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A3HB9PPUZU565U","No Imagery available","Tue Dec 16 07:55:14 UTC 2014"
"34ZTTGSNJXOQZPWCG7PHF08EOSBQHA","40.6591809308","-75.0710449756","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6591809308,-75.0710449756&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A3HB9PPUZU565U","No Sidewalk/Shoulder::On Left side of Road","Tue Dec 16 07:55:26 UTC 2014"
"3BKZLF990ZZCLKM1Q7T5103HEONQY8","40.6647523169","-75.1212413349","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6647523169,-75.1212413349&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","AKDXDUOMK3XVD","Has narrow shoulder::On Left side of Road","Tue Dec 16 07:55:15 UTC 2014"
"3PIOQ99R7YMA1EP40E4ZUL2ZDPQNUL","40.6119069298","-75.1163979498","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6119069298,-75.1163979498&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","AKDXDUOMK3XVD","No Imagery available","Tue Dec 16 07:55:39 UTC 2014"
"32TZXEA1OLK869O0GLFJKAR2BBW143","40.607913963","-75.0507969491","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.607913963,-75.0507969491&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A3HB9PPUZU565U","No Imagery available","Tue Dec 16 07:56:11 UTC 2014"
"3O0M2G5VC62QVERVKYUCZG9L9NL49G","40.6560808935","-75.0862379125","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6560808935,-75.0862379125&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A3HB9PPUZU565U","No Sidewalk/Shoulder::On Both sides of Road","Tue Dec 16 07:56:30 UTC 2014"
"3S8A4GJRD332788C6NSNOWIWW696VI","40.6390649916","-75.0577659892","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6390649916,-75.0577659892&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A3HB9PPUZU565U","Road Not Visible","Tue Dec 16 07:56:22 UTC 2014"
"3JYPJ2TAYI8LLH4RL4MSCA6R3HCFPA","40.6595535526","-75.0664900679","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6595535526,-75.0664900679&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A3HB9PPUZU565U","Has narrow shoulder::On Both sides of Road","Tue Dec 16 07:56:42 UTC 2014"
"3RZS0FBRWKAEI5KHU2WR44LO64KCPW","40.6587823432","-75.0796114","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6587823432,-75.0796114&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A3HB9PPUZU565U","Has narrow shoulder::On Both sides of Road","Tue Dec 16 07:56:36 UTC 2014"
"3KLL7H3EGD1I4XST26JRLN7M5KOVH7","40.6206009394","-75.1007839726","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6206009394,-75.1007839726&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A3HB9PPUZU565U","No Imagery available","Tue Dec 16 07:58:25 UTC 2014"
"3QQUBC64ZEE2IIJZ5JFMES13777NXD","40.643185946","-75.0679219825","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.643185946,-75.0679219825&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A3HB9PPUZU565U","Has narrow shoulder::On Both sides of Road","Tue Dec 16 07:58:32 UTC 2014"
"3NOEP8XAU422L3VCLYSEIH6Y7M7PXA","40.6582740998","-75.1256025374","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6582740998,-75.1256025374&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A3HB9PPUZU565U","Road Not Visible","Tue Dec 16 07:59:59 UTC 2014"
"3O2Y2UIUCQUKAQ7B8CHKGTKS976FK9","40.6154316007","-75.0674577597","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6154316007,-75.0674577597&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A3HB9PPUZU565U","No Imagery available","Tue Dec 16 07:59:52 UTC 2014"
"3PN6H8C9R4QH0TKT5F95YFEBSIWADE","40.6618649466","-75.0491951631","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6618649466,-75.0491951631&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A3HB9PPUZU565U","Has narrow shoulder::On Both sides of Road","Tue Dec 16 08:01:50 UTC 2014"
"322ZSN9Z5GK9FT09I4ZTQGAX3UO4TG","40.6721879318","-75.1129566836","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6721879318,-75.1129566836&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A3HB9PPUZU565U","Has wide shoulder::On Right side of Road","Tue Dec 16 08:01:59 UTC 2014"
"31GN6YMHLPSK9V6E3A0MB3X2L47SWZ","40.6532879426","-75.0853535211","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6532879426,-75.0853535211&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","AM7FYVGVOEP66","Has Sidewalk::On Right side of Road","Tue Dec 16 08:03:10 UTC 2014"
"3ZURAPD288NI4PLP02B2BEOT014F14","40.6368909861","-75.1038589058","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6368909861,-75.1038589058&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","AM7FYVGVOEP66","No Imagery available","Tue Dec 16 08:03:13 UTC 2014"
"38F60IALAGHSG5I8Z3CREDKKMI6T0N","40.6616637871","-75.077856541","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6616637871,-75.077856541&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A3HB9PPUZU565U","Has narrow shoulder::On Both sides of Road","Tue Dec 16 08:03:25 UTC 2014"
"3G4VVJO6PZGW13W5MFDPSNYWBDSKPG","40.6083882814","-75.1198096614","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6083882814,-75.1198096614&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A3HB9PPUZU565U","No Sidewalk/Shoulder::On Both sides of Road","Tue Dec 16 08:03:34 UTC 2014"
"3J9L0X0VDFM24GAFU40VU8SCTGKW9U","40.6604161957","-75.1009892615","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6604161957,-75.1009892615&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","AM7FYVGVOEP66","Has narrow shoulder::On Right side of Road","Tue Dec 16 08:03:23 UTC 2014"
"3DWNFENNE3VF1Q446ALPOANO5SX4JB","40.662395951","-75.1230806671","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.662395951,-75.1230806671&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","AM7FYVGVOEP66","Has Sidewalk::Unsure Which Side","Tue Dec 16 08:03:57 UTC 2014"
"3NKW03WTLM78WFR1B6BHG3I13GNQW9","40.6722081673","-75.1134823777","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6722081673,-75.1134823777&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","AM7FYVGVOEP66","Has wide shoulder::On Left side of Road","Tue Dec 16 08:04:29 UTC 2014"
"3UOMW19E6D6APV2YANND6YG7F4IC59","40.6674937787","-75.0960873289","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6674937787,-75.0960873289&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","AM7FYVGVOEP66","Has wide shoulder::On Left side of Road","Tue Dec 16 08:04:17 UTC 2014"
"3L84EBDQ372VQCZP9N8HW6CXH3MKKF","40.61992661","-75.1256025374","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.61992661,-75.1256025374&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","AM7FYVGVOEP66","Has wide shoulder::On Left side of Road","Tue Dec 16 08:04:07 UTC 2014"
"3KL228NDMVMQOQ36JWN2YEK4AM5KGC","40.6283839946","-75.0844079544","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6283839946,-75.0844079544&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","AM7FYVGVOEP66","No Imagery available","Tue Dec 16 08:04:19 UTC 2014"
"3OB6JN3A9QPC34CNKJUUCVQF10BMRF","40.6660459546","-75.1039439762","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6660459546,-75.1039439762&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A3HB9PPUZU565U","Has narrow shoulder::On Right side of Road","Tue Dec 16 08:05:40 UTC 2014"
"3LG268AV386ERGKA3L6BZNL6SYKERI","40.6580095301","-75.0406051245","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6580095301,-75.0406051245&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A219VCQZADQ45W","Has wide shoulder::On Both sides of Road","Tue Dec 16 08:07:11 UTC 2014"
"34R3P23QHS1VJMSYSGON7PQ0CTRHW4","40.6628669869","-75.0410259737","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6628669869,-75.0410259737&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","AM7FYVGVOEP66","Has wide shoulder::On Both sides of Road","Tue Dec 16 08:04:43 UTC 2014"
"3OCZWXS7ZO73SZW4N0GC9H6U9DXL5Z","40.6115239492","-75.1154218404","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6115239492,-75.1154218404&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","AM7FYVGVOEP66","No Imagery available","Tue Dec 16 08:05:06 UTC 2014"
"3EQVJH0T40L3R5O4XBJCK5J18Z9THQ","40.6473741535","-75.0799139794","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6473741535,-75.0799139794&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","AM7FYVGVOEP66","Has narrow shoulder::On Left side of Road","Tue Dec 16 08:05:30 UTC 2014"
"37SOB9Z0SSX0EK909HSJUK8AVH6L39","40.6593663561","-75.0670372318","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6593663561,-75.0670372318&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","AM7FYVGVOEP66","No Sidewalk/Shoulder::On Right side of Road","Tue Dec 16 08:05:25 UTC 2014"
"30Z7M1Q8UYK5JYO2O7YPCN0AHRZA88","40.6141589421","-75.1164279536","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6141589421,-75.1164279536&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A3HB9PPUZU565U","No Imagery available","Tue Dec 16 08:05:24 UTC 2014"
"3HA5ODM5KAS7U669D0VQP1EOEV5VSS","40.6505149804","-75.0845159319","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6505149804,-75.0845159319&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","AM7FYVGVOEP66","No Imagery available","Tue Dec 16 08:05:03 UTC 2014"
"3WYZV0QBFJD0H9U22TADNX19QISBXB","40.631614673","-75.0487193231","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.631614673,-75.0487193231&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A3HB9PPUZU565U","No Sidewalk/Shoulder::On Left side of Road","Tue Dec 16 08:05:34 UTC 2014"
"31ODACBENUFFPYASR11GJEFGX3QSQV","40.6473361585","-75.0907098158","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6473361585,-75.0907098158&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","AM7FYVGVOEP66","No Imagery available","Tue Dec 16 08:05:47 UTC 2014"
"3CESM1J3EI3FMX8HWXXJAY1A3FBW6I","40.655400965","-75.0888929731","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.655400965,-75.0888929731&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","AM7FYVGVOEP66","Has Sidewalk::On Left side of Road","Tue Dec 16 08:04:52 UTC 2014"
"3ZC62PVYDHA7UCX37P2VCUS19LFXX5","40.6723633735","-75.0604912083","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6723633735,-75.0604912083&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A219VCQZADQ45W","No Imagery available","Tue Dec 16 08:06:58 UTC 2014"
"3RHLQY6EDT42Y44CWEZELCSB080D46","40.6492018945","-75.1131550317","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6492018945,-75.1131550317&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","AM7FYVGVOEP66","No Imagery available","Tue Dec 16 08:05:55 UTC 2014"
"37SQU136V7OREARHT3WHMCKZZRM11Q","40.6390449506","-75.0574479856","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6390449506,-75.0574479856&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A219VCQZADQ45W","Has narrow shoulder::On Both sides of Road","Tue Dec 16 08:06:18 UTC 2014"
"3PZDSVZ3J5HBKGVPL8DHHH45EC24NF","40.6325379907","-75.0747329191","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6325379907,-75.0747329191&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","AM7FYVGVOEP66","No Imagery available","Tue Dec 16 08:05:51 UTC 2014"
